_id,order_id,customer_id,product,category,quantity,price,order_date
3980,1087,697,797,1,2,160,52
3981,463,866,453,1,1,166,247
3982,1756,300,278,2,2,215,260
3983,1962,362,671,1,2,483,239
3984,3145,708,250,2,4,188,165
3985,53,831,335,2,4,206,151
3986,2380,586,889,0,4,232,154
3987,3493,681,841,3,1,98,255
3988,3559,337,479,4,3,296,238
3989,2020,163,160,3,4,443,4
3990,1124,824,695,0,4,285,23
3991,2605,843,141,6,1,245,162
3992,1564,852,948,5,4,192,240
3993,557,800,683,2,1,218,281
3994,3587,315,875,1,2,139,309
3995,1387,897,25,6,4,162,4
3996,3156,911,400,1,4,22,137
3997,882,261,492,5,2,131,310
3998,663,528,106,0,2,368,71
3999,90,834,111,0,2,229,262
4000,2271,299,290,4,4,115,165
4001,3132,485,136,2,3,384,114
4002,40,839,344,6,3,79,4
4003,3887,332,45,5,3,204,328
4004,2489,753,153,5,4,195,192
4005,3860,527,400,5,2,108,227
4006,3857,42,83,2,4,91,128
4007,2252,820,668,2,2,84,210
4008,2275,843,219,2,4,383,321
4009,657,655,252,2,4,349,79
4010,4723,553,721,3,2,201,138
4011,2451,661,138,5,3,334,202
4012,4631,950,270,6,2,476,131
4013,1635,458,469,3,1,223,57
4014,2068,536,945,4,1,324,83
4015,2982,96,58,5,2,453,9
4016,3757,10,266,2,4,476,287
4017,4828,566,310,0,1,391,94
4018,4064,468,588,0,1,376,365
4019,1765,746,430,2,4,327,193
4020,1629,719,617,6,4,153,11
4021,4484,982,954,2,3,393,225
4022,2742,685,52,3,4,225,155
4023,4068,928,281,2,2,370,2
4024,3157,415,885,5,2,333,124
4025,2461,710,1,6,3,24,312
4026,563,806,693,1,1,226,130
4027,3516,275,656,5,1,448,151
4028,723,534,517,0,4,44,88
4029,14,461,762,4,2,192,76
4030,1575,706,531,6,1,279,199
4031,346,384,205,5,3,442,306
4032,1799,165,15,2,3,476,270
4033,629,928,185,5,2,367,168
4034,753,144,934,5,3,109,77
4035,4438,328,835,6,3,16,138
4036,1874,208,264,3,2,39,65
4037,3397,64,765,1,4,476,71
4038,401,831,302,0,4,314,212
4039,1283,115,147,6,3,482,264
4040,583,94,725,5,4,153,47
4041,2637,655,573,0,4,120,74
4042,1330,236,516,4,3,241,104
4043,4176,947,531,5,4,188,288
4044,172,500,835,1,3,81,356
4045,4337,396,466,0,1,219,349
4046,4993,41,695,1,2,229,105
4047,2740,903,49,1,2,89,198
4048,1868,795,390,1,4,92,209
4049,3255,214,871,1,4,51,165
4050,3541,753,78,0,4,282,227
4051,1449,629,461,0,2,200,301
4052,3437,705,894,6,1,182,237
4053,4205,534,351,3,1,470,118
4054,4228,751,502,1,2,16,252
4055,4899,808,573,3,1,164,195
4056,4834,666,523,5,2,19,174
4057,861,235,837,5,1,43,236
4058,4593,921,149,6,3,45,111
4059,428,206,255,3,3,418,187
4060,3942,649,34,2,2,15,18
4061,4370,262,687,1,1,417,282
4062,4148,646,248,1,4,411,327
4063,3216,974,937,5,1,224,356
4064,2910,266,567,0,3,143,265
4065,2476,182,605,3,3,294,347
4066,2074,391,948,1,1,135,248
4067,1989,90,163,5,1,418,131
4068,3396,700,645,1,4,448,292
4069,4416,62,351,6,4,346,123
4070,1692,973,820,0,1,183,282
4071,1260,759,799,3,1,161,320
4072,4524,774,286,2,1,340,137
4073,2299,383,558,4,1,35,285
4074,2439,850,712,5,2,392,161
4075,1942,427,775,5,1,124,64
4076,1949,799,768,4,4,391,69
4077,392,976,622,6,3,491,363
4078,2121,676,680,6,2,293,21
4079,1824,444,884,4,1,396,57
4080,148,587,67,5,3,84,151
4081,4717,222,349,2,2,175,207
4082,4595,743,436,5,3,198,116
4083,1249,366,579,4,1,87,23
4084,2565,25,558,1,1,444,216
4085,2852,60,135,3,4,99,81
4086,2033,736,352,0,1,185,14
4087,2806,101,52,1,1,30,200
4088,427,263,157,2,2,63,144
4089,1864,131,278,5,4,193,39
4090,3042,100,24,6,2,368,71
4091,970,921,527,0,3,231,148
4092,2184,635,324,5,1,324,300
4093,2396,676,22,3,3,337,6
4094,2308,359,61,0,2,188,184
4095,4384,904,434,1,1,285,129
4096,4994,221,579,3,1,121,72
4097,22,729,341,2,2,233,120
4098,4392,222,742,6,2,223,131
4099,1241,20,579,1,2,68,265
4100,1760,709,549,0,2,336,175
4101,4626,61,17,1,2,402,136
4102,210,791,127,2,1,118,226
4103,3854,115,206,5,2,394,1
4104,3406,725,569,5,1,166,229
4105,1532,324,611,4,1,200,337
4106,3710,623,482,5,2,209,29
4107,4599,925,874,3,2,321,227
4108,1128,151,775,2,4,205,3
4109,1671,316,807,5,1,44,182
4110,955,951,841,1,2,388,292
4111,514,402,537,0,2,396,319
4112,962,405,724,2,2,255,306
4113,89,499,549,5,4,246,290
4114,706,32,479,3,4,113,308
4115,3259,395,740,4,3,16,9
4116,2563,703,391,4,1,292,89
4117,1459,433,607,0,3,10,355
4118,4010,901,455,0,2,228,212
4119,3792,804,490,0,4,473,165
4120,4711,233,326,6,4,239,223
4121,462,916,306,2,3,464,274
4122,415,619,836,0,4,181,317
4123,2896,79,303,0,2,96,180
4124,109,53,387,3,4,50,218
4125,2166,768,106,3,3,132,96
4126,1533,490,505,3,2,340,329
4127,1131,744,650,0,3,307,62
4128,2788,754,958,5,4,382,133
4129,2825,624,525,0,3,426,194
4130,3950,896,487,4,3,187,42
4131,3618,972,354,3,1,72,77
4132,674,238,480,1,4,493,296
4133,4804,715,109,0,4,174,357
4134,2865,134,929,5,3,498,328
4135,3741,705,727,0,1,196,141
4136,1351,402,394,6,4,392,178
4137,3062,693,892,1,2,218,217
4138,2133,189,587,1,3,236,17
4139,1984,956,488,2,4,441,231
4140,1950,108,535,5,2,398,251
4141,4310,442,434,1,4,57,149
4142,4771,538,78,5,2,233,241
4143,3615,208,87,3,3,12,181
4144,4757,107,786,6,4,381,75
4145,4346,991,118,2,4,184,332
4146,423,377,354,4,1,455,53
4147,2038,442,553,1,3,108,113
4148,697,302,841,6,2,125,365
4149,3339,6,609,0,4,279,224
4150,1603,112,153,6,4,456,197
4151,432,684,479,2,2,377,24
4152,3224,814,83,2,3,262,133
4153,2218,358,109,6,1,326,99
4154,1985,240,810,2,1,424,125
4155,4136,767,263,2,4,104,110
4156,1730,664,786,6,2,282,139
4157,2824,582,366,0,4,389,55
4158,3341,426,81,3,2,33,25
4159,939,307,233,5,1,125,131
4160,2321,61,868,4,3,160,62
4161,3992,590,947,4,2,347,184
4162,2771,272,439,0,1,59,72
4163,994,378,171,6,4,215,168
4164,1818,878,713,5,2,344,88
4165,2685,277,514,4,3,88,312
4166,7,77,27,0,4,79,74
4167,3279,346,47,2,4,36,99
4168,3440,755,36,3,1,280,190
4169,1994,600,216,2,2,59,88
4170,306,101,151,2,4,301,214
4171,4207,96,546,3,3,256,335
4172,3370,136,873,1,2,273,55
4173,3833,53,135,6,3,88,289
4174,4763,139,207,4,4,396,357
4175,1454,462,434,3,3,199,332
4176,1863,114,59,5,1,56,292
4177,3780,193,411,5,3,470,132
4178,3039,786,414,6,2,370,148
4179,4608,765,149,5,3,363,16
4180,1405,628,390,1,3,481,84
4181,3982,122,93,6,1,497,125
4182,1537,802,69,3,3,361,68
4183,1895,194,449,1,3,198,10
4184,4366,739,678,5,4,425,195
4185,3413,361,354,2,4,265,23
4186,2176,577,237,2,2,231,216
4187,3800,837,920,1,4,381,283
4188,985,569,33,0,4,250,239
4189,2219,558,595,5,4,278,313
4190,1346,701,449,5,4,10,135
4191,1360,716,59,5,1,43,41
4192,3596,462,227,5,4,455,111
4193,3459,182,261,3,1,88,323
4194,534,124,135,1,1,245,309
4195,2401,468,586,1,4,343,290
4196,2803,245,590,3,3,386,356
4197,4419,549,543,2,1,358,257
4198,646,438,375,1,3,107,195
4199,4043,233,46,4,3,91,172
4200,223,717,108,1,4,464,340
4201,888,922,677,0,2,486,179
4202,309,312,154,1,4,424,160
4203,3936,62,198,6,2,201,209
4204,1143,510,785,6,2,262,315
4205,4504,877,325,2,4,418,40
4206,2847,720,106,3,4,47,36
4207,3859,727,848,2,2,23,124
4208,1538,603,468,2,4,401,75
4209,2802,822,818,3,2,356,250
4210,2292,837,525,0,3,319,320
4211,4906,408,683,4,4,395,288
4212,2741,340,875,3,3,218,202
4213,1998,975,596,2,1,366,42
4214,1495,657,433,6,3,471,227
4215,3301,168,860,3,3,98,355
4216,2343,733,572,0,2,65,361
4217,2731,266,50,1,3,103,348
4218,442,299,776,6,4,102,195
4219,4559,167,887,1,2,349,268
4220,2267,125,165,4,1,94,271
4221,4548,560,376,4,4,454,110
4222,652,596,596,3,1,254,50
4223,2416,287,585,3,3,31,121
4224,4494,200,912,3,4,300,193
4225,2903,675,369,5,4,494,341
4226,4752,19,443,2,1,281,176
4227,4891,726,368,2,4,315,299
4228,1271,324,60,0,4,131,106
4229,3564,802,212,4,4,137,283
4230,4932,552,757,1,3,122,297
4231,4446,409,738,0,1,436,300
4232,3535,412,68,0,4,282,86
4233,4675,78,55,0,2,345,100
4234,2434,749,384,1,2,451,315
4235,413,517,73,1,2,139,194
4236,2364,250,512,6,2,141,279
4237,1916,664,523,1,3,94,189
4238,2488,31,695,2,4,432,174
4239,3722,934,620,5,1,491,30
4240,539,430,958,0,4,359,21
4241,2675,705,283,1,3,399,38
4242,302,33,885,4,2,90,70
4243,3892,784,417,3,3,496,252
4244,1213,586,850,3,4,482,98
4245,3141,939,216,6,1,334,324
4246,3019,980,255,4,3,78,158
4247,4531,573,693,4,1,157,305
4248,385,870,90,4,3,457,38
4249,3477,573,595,5,1,25,0
4250,3856,525,222,6,1,316,282
4251,3678,31,0,3,2,114,213
4252,458,618,544,6,1,174,90
4253,943,805,310,5,2,497,83
4254,2379,610,107,6,4,210,267
4255,4055,749,727,1,4,206,223
4256,3006,272,841,3,2,435,39
4257,483,287,732,4,2,194,250
4258,2816,637,941,5,3,331,18
4259,297,844,8,2,3,274,325
4260,3611,356,83,3,3,372,82
4261,4999,833,510,0,4,109,116
4262,4039,908,783,6,3,351,253
4263,4368,110,155,4,1,329,358
4264,2259,603,267,4,1,223,240
4265,4588,227,955,1,3,287,232
4266,497,613,518,5,1,171,130
4267,108,743,526,1,4,448,316
4268,3782,100,906,2,1,166,37
4269,1800,941,498,0,4,431,356
4270,4466,180,381,2,2,260,354
4271,29,681,782,1,2,375,172
4272,3889,136,812,3,2,106,1
4273,2284,842,421,3,2,27,257
4274,236,422,762,1,1,336,90
4275,4991,408,277,0,3,458,189
4276,4193,798,953,0,1,392,206
4277,2305,502,582,1,4,106,5
4278,3988,144,165,3,1,10,236
4279,305,540,95,5,1,225,37
4280,1633,801,596,0,4,141,215
4281,3927,123,815,0,2,269,227
4282,3713,718,875,1,2,134,199
4283,1165,56,341,6,2,91,134
4284,2279,104,653,0,3,292,239
4285,4550,564,395,4,4,180,126
4286,3928,109,472,5,4,68,360
4287,2063,474,207,1,1,41,63
4288,3202,75,581,6,3,170,237
4289,4399,96,361,4,2,293,201
4290,2959,615,502,4,3,115,213
4291,1521,382,775,1,4,114,216
4292,1286,508,801,1,4,448,230
4293,2710,636,433,1,1,237,179
4294,3324,184,374,4,1,197,291
4295,4741,149,605,2,4,79,15
4296,2619,24,499,1,2,327,191
4297,4797,191,909,1,2,473,146
4298,2355,366,666,5,3,299,244
4299,2086,14,407,1,4,96,326
4300,802,757,702,0,4,379,68
4301,3853,751,807,0,2,371,275
4302,3499,435,534,5,2,481,283
4303,3226,45,129,5,4,65,154
4304,4594,470,767,6,1,122,305
4305,196,554,140,2,4,22,314
4306,820,728,42,1,4,449,365
4307,2170,501,649,2,2,27,146
4308,2181,872,805,0,2,191,276
4309,1656,685,742,4,1,470,96
4310,3569,234,434,2,1,122,116
4311,1098,813,220,3,3,238,333
4312,2897,992,540,3,4,180,234
4313,183,649,217,3,2,304,284
4314,4735,599,303,5,1,198,139
4315,239,881,697,0,3,435,39
4316,2140,961,223,6,3,474,0
4317,2642,476,325,3,2,88,157
4318,805,312,218,0,2,155,9
4319,467,550,18,6,3,416,253
4320,836,449,529,2,1,191,259
4321,299,685,782,6,3,295,96
4322,477,54,407,1,4,259,306
4323,504,24,781,5,4,363,292
4324,4347,184,505,5,2,323,17
4325,4049,449,844,3,1,205,361
4326,2320,743,829,4,1,332,67
4327,808,356,228,4,4,80,345
4328,911,779,751,1,3,257,92
4329,604,176,372,6,2,155,11
4330,3004,582,460,0,3,115,13
4331,1289,658,624,2,3,272,167
4332,4948,365,233,3,3,305,365
4333,4187,416,837,0,1,79,355
4334,3872,275,791,2,4,479,331
4335,1337,46,437,0,1,202,90
4336,4241,461,535,4,4,77,239
4337,1090,831,69,4,2,314,197
4338,4832,116,474,6,2,61,359
4339,396,40,180,3,3,379,148
4340,2513,282,834,4,4,372,253
4341,2671,267,63,4,4,294,119
4342,3865,762,823,1,4,414,185
4343,4004,381,836,1,3,483,162
4344,3935,690,638,4,3,343,241
4345,3375,931,828,6,2,18,214
4346,4909,745,644,3,1,260,142
4347,1272,225,146,3,4,440,322
4348,1593,413,8,0,4,341,70
4349,3939,166,56,4,1,307,50
4350,1774,424,399,4,4,444,271
4351,4692,638,743,5,3,193,217
4352,1019,755,0,0,3,188,185
4353,4766,983,628,1,4,207,336
4354,2368,716,472,1,3,137,105
4355,2686,816,322,3,3,29,120
4356,1353,809,917,6,4,481,321
4357,2785,727,301,2,2,420,179
4358,1145,303,650,2,1,431,272
4359,703,795,672,4,3,337,239
4360,1035,216,954,6,2,74,101
4361,2949,108,84,4,3,191,172
4362,4209,363,466,0,3,250,150
4363,213,396,181,5,1,378,79
4364,3496,87,635,5,3,33,54
4365,1021,907,692,6,1,393,202
4366,3957,584,516,3,1,440,131
4367,728,987,777,0,1,464,322
4368,3122,167,750,2,2,92,304
4369,2861,163,437,5,4,479,306
4370,1530,399,868,2,2,328,352
4371,3879,553,909,0,4,194,291
4372,4867,226,314,5,4,448,246
4373,2521,28,222,6,1,325,109
4374,4254,131,788,1,3,108,156
4375,1744,383,44,4,1,71,354
4376,366,685,404,5,3,295,289
4377,3827,131,563,6,4,486,14
4378,3807,190,731,6,1,31,112
4379,32,38,933,5,3,468,220
4380,720,411,181,0,2,221,280
4381,1485,550,867,3,3,135,126
4382,4417,252,611,6,1,422,88
4383,2114,629,268,1,2,434,233
4384,3883,722,636,4,3,51,81
4385,2454,48,305,1,3,107,57
4386,1859,704,377,0,3,458,254
4387,2957,886,926,0,3,40,31
4388,4542,634,136,4,3,167,118
4389,538,805,677,1,2,121,365
4390,2079,429,745,1,4,411,309
4391,594,339,415,3,2,256,208
4392,2612,618,778,2,2,131,181
4393,1425,176,231,1,2,282,120
4394,1707,247,709,0,4,303,305
4395,2300,774,934,4,1,407,312
4396,2358,881,115,6,4,480,256
4397,1373,583,518,6,2,482,184
4398,1394,810,601,4,3,216,107
4399,2468,248,647,3,3,119,82
4400,2838,571,782,2,2,449,17
4401,4141,896,28,4,3,287,51
4402,2694,646,487,6,2,460,18
4403,1295,687,926,3,3,65,348
4404,2066,582,949,4,4,384,85
4405,3538,11,580,5,1,412,169
4406,4895,568,48,0,1,66,170
4407,4119,402,69,1,4,437,306
4408,609,543,875,6,4,491,361
4409,1391,229,105,2,2,300,8
4410,26,897,51,1,2,123,189
4411,1303,793,767,1,2,390,278
4412,1917,58,366,5,3,394,66
4413,4290,685,638,2,2,317,152
4414,4499,708,842,1,4,350,293
4415,4980,864,322,3,1,486,161
4416,3796,974,817,6,3,207,90
4417,2392,127,540,6,2,430,27
4418,65,284,228,6,3,330,207
4419,2592,814,407,4,3,188,302
4420,995,373,302,0,2,394,85
4421,1175,541,224,6,3,228,275
4422,4634,691,523,4,1,286,347
4423,2770,601,241,0,4,446,301
4424,2971,408,185,3,4,25,208
4425,1193,571,186,4,1,388,148
4426,1472,276,628,5,3,70,313
4427,1312,122,362,3,2,63,247
4428,4953,858,70,5,3,177,4
4429,93,418,775,2,1,35,93
4430,1107,26,83,4,3,345,209
4431,4385,495,647,5,4,485,222
4432,1063,643,298,6,3,74,202
4433,4388,843,226,4,1,109,58
4434,1654,492,772,2,4,83,294
4435,1220,515,308,1,3,201,232
4436,2662,787,920,4,3,180,212
4437,834,525,303,2,4,282,6
4438,3482,183,716,3,2,386,47
4439,2891,665,743,4,4,196,15
4440,4200,363,893,6,2,32,249
4441,268,487,767,3,1,400,170
4442,2065,495,764,6,1,437,223
4443,3974,179,189,2,4,190,1
4444,2442,366,67,3,4,336,116
4445,4683,995,632,5,1,117,86
4446,4105,926,230,1,2,344,355
4447,3689,523,76,3,1,171,65
4448,4809,553,300,6,4,311,49
4449,2702,902,760,5,1,461,327
4450,4194,295,215,1,4,215,349
4451,1444,409,496,2,4,87,72
4452,4534,849,842,2,1,25,96
4453,3700,971,903,4,2,336,308
4454,519,557,48,5,3,105,205
4455,719,177,484,0,1,156,109
4456,4949,12,707,6,3,11,125
4457,4709,308,142,1,1,19,105
4458,4877,749,43,4,3,443,358
4459,2410,479,416,6,2,134,243
4460,586,321,823,4,2,90,61
4461,600,962,728,2,1,494,261
4462,3565,867,466,6,4,149,158
4463,4165,712,841,6,3,335,228
4464,2303,698,496,3,4,159,137
4465,3634,973,357,6,4,297,117
4466,409,352,134,1,4,370,10
4467,3595,57,158,0,2,349,188
4468,3671,917,252,2,1,138,85
4469,857,914,473,2,1,447,305
4470,2653,416,325,0,2,248,257
4471,2382,34,157,3,2,67,88
4472,4354,953,139,5,1,207,80
4473,2749,348,418,5,4,220,280
4474,1841,663,893,0,3,411,329
4475,181,363,620,6,3,399,8
4476,2821,224,858,1,3,54,279
4477,3152,790,252,3,4,106,91
4478,2925,210,544,3,1,288,28
4479,2875,93,595,4,2,32,314
4480,1162,739,732,3,1,419,336
4481,354,101,665,0,4,470,64
4482,4442,101,528,6,2,400,358
4483,3563,679,869,1,4,344,50
4484,1300,707,361,6,3,53,252
4485,1959,62,869,3,3,36,365
4486,4410,190,405,4,4,291,322
4487,1904,179,50,5,2,106,56
4488,1092,911,454,3,2,472,168
4489,3388,885,141,3,1,45,155
4490,154,77,832,1,3,118,229
4491,1115,732,409,6,1,64,65
4492,1046,449,919,0,1,201,78
4493,3926,788,643,0,4,228,149
4494,4231,392,83,4,4,194,21
4495,2709,919,356,3,1,78,299
4496,2421,124,131,1,3,326,322
4497,3906,476,46,6,4,139,200
4498,4404,690,949,4,1,64,193
4499,3438,809,166,0,1,387,270
4500,360,843,88,2,1,106,205
4501,775,66,849,4,1,345,199
4502,4116,556,42,2,1,96,51
4503,2887,772,286,2,1,303,116
4504,2077,274,167,4,4,128,353
4505,3033,211,553,4,3,217,98
4506,3034,714,591,1,1,343,176
4507,2012,800,124,4,2,422,172
4508,3327,560,227,6,4,163,184
4509,665,203,676,5,4,44,225
4510,4568,78,655,0,1,88,195
4511,818,401,294,3,4,76,353
4512,1551,941,188,4,1,352,176
4513,2569,183,690,2,3,422,189
4514,4364,461,360,2,3,43,248
4515,761,410,200,4,4,106,345
4516,2615,975,576,3,4,178,271
4517,3941,333,24,3,2,178,145
4518,4515,848,953,1,4,160,254
4519,556,571,520,1,2,80,116
4520,1398,744,816,1,3,12,219
4521,1509,655,342,3,3,323,247
4522,216,234,652,2,1,41,235
4523,4311,585,831,1,3,296,92
4524,2831,564,239,4,2,91,12
4525,1261,477,896,1,4,52,59
4526,2352,517,748,4,1,400,55
4527,1141,269,635,4,2,114,80
4528,3870,890,553,2,4,10,186
4529,2829,761,344,0,1,70,73
4530,1502,475,620,6,3,279,322
4531,1481,594,589,4,2,189,326
4532,3737,397,270,1,4,233,61
4533,16,903,190,2,1,15,90
4534,653,720,384,2,1,112,365
4535,1741,833,596,3,3,19,337
4536,1008,475,674,4,4,80,278
4537,527,895,629,1,3,99,261
4538,4512,995,782,4,3,235,233
4539,2890,980,366,1,4,167,342
4540,292,603,499,5,4,237,267
4541,2478,688,593,3,4,414,54
4542,3286,984,216,2,2,135,327
4543,4137,814,598,3,4,453,121
4544,516,945,452,5,1,218,272
4545,4390,471,885,0,3,106,346
4546,3918,144,667,3,2,83,357
4547,733,13,593,3,4,124,31
4548,3126,967,818,5,2,200,3
4549,3237,614,873,3,4,179,333
4550,3021,42,556,3,2,316,137
4551,4323,99,30,5,3,457,15
4552,2414,212,108,5,3,213,102
4553,2819,82,108,2,1,65,258
4554,1285,414,497,0,1,217,206
4555,4201,926,930,1,4,50,76
4556,4940,214,816,1,3,41,175
4557,173,105,490,0,2,24,326
4558,1577,625,477,6,2,71,111
4559,2892,143,537,0,2,164,336
4560,4396,773,302,0,1,293,117
4561,1636,813,61,5,2,218,33
4562,4935,871,385,1,1,329,248
4563,404,195,679,4,1,196,143
4564,1628,30,21,4,4,451,301
4565,4558,842,10,4,2,139,307
4566,274,804,775,6,2,136,177
4567,2206,120,404,2,3,301,232
4568,249,350,858,0,4,123,167
4569,386,238,679,6,3,208,283
4570,1683,868,883,0,4,22,119
4571,1912,649,172,6,2,280,304
4572,2359,524,422,1,1,98,81
4573,1301,714,142,3,1,224,62
4574,4389,33,580,6,1,453,11
4575,1437,234,883,6,1,287,90
4576,2924,1,542,5,1,456,325
4577,2588,224,525,1,3,483,0
4578,580,435,807,2,4,490,75
4579,104,205,865,3,2,212,164
4580,2509,290,54,6,3,83,38
4581,209,4,524,6,4,34,74
4582,2911,605,401,0,1,110,42
4583,974,861,754,5,4,185,194
4584,2533,79,245,3,4,436,103
4585,4234,727,669,5,1,126,230
4586,2988,578,842,4,1,175,335
4587,3616,28,46,0,1,50,16
4588,4460,238,131,0,2,438,297
4589,2479,4,490,0,1,353,240
4590,4006,245,794,6,2,433,288
4591,4308,932,269,5,1,375,181
4592,1396,348,105,5,2,129,6
4593,2919,208,766,2,4,106,355
4594,3462,765,196,2,3,154,280
4595,4511,780,953,2,4,225,318
4596,4158,665,17,6,4,238,31
4597,3392,335,706,1,1,322,307
4598,2901,122,532,4,2,139,79
4599,1462,397,494,4,3,361,233
4600,1956,117,121,5,1,386,115
4601,3818,73,886,2,1,327,245
4602,1807,86,319,0,1,481,284
4603,4490,893,405,0,4,146,293
4604,1358,844,511,4,2,333,296
4605,4127,861,665,6,2,346,33
4606,102,154,176,6,3,282,87
4607,1659,585,69,4,2,126,73
4608,4440,833,733,5,2,315,312
4609,3518,451,629,5,1,377,84
4610,3519,591,783,3,1,103,257
4611,1892,781,436,3,4,177,168
4612,3229,797,210,5,1,451,64
4613,4474,786,638,3,1,212,344
4614,3079,912,99,4,1,350,263
4615,3527,330,457,5,1,158,270
4616,4958,468,438,5,4,411,98
4617,2737,473,803,6,1,192,342
4618,189,341,859,2,3,422,117
4619,15,164,535,4,3,161,215
4620,2376,504,710,6,3,83,138
4621,4968,243,194,4,3,374,127
4622,2474,228,961,1,1,410,206
4623,3127,801,560,1,3,283,67
4624,3026,663,38,2,1,51,235
4625,1244,314,904,1,4,221,297
4626,2112,380,515,3,3,110,84
4627,3483,359,663,5,2,54,166
4628,1042,554,299,6,3,91,143
4629,899,148,256,0,3,26,160
4630,2104,517,114,6,1,82,39
4631,4174,470,826,3,3,23,215
4632,4927,229,543,4,2,442,256
4633,821,856,109,1,1,166,42
4634,1677,463,811,0,1,232,63
4635,4874,109,226,3,4,141,153
4636,4240,265,358,6,4,347,51
4637,2,631,304,4,3,413,234
4638,405,175,414,1,4,385,335
4639,2130,321,937,5,4,385,167
4640,3583,390,851,5,4,56,31
4641,2105,356,918,1,1,116,175
4642,1725,23,784,5,1,117,239
4643,4081,259,173,2,1,274,53
4644,3393,129,412,1,4,214,122
4645,3119,876,751,2,1,88,240
4646,3739,764,17,1,4,164,21
4647,1860,980,807,2,1,280,114
4648,3227,458,501,5,1,485,361
4649,4716,545,185,5,2,494,239
4650,986,984,238,3,3,256,92
4651,3898,722,637,4,4,28,58
4652,3890,960,929,2,2,355,21
4653,465,40,142,6,1,445,352
4654,1181,482,667,0,4,35,258
4655,4981,159,252,1,1,226,146
4656,887,848,655,5,3,163,106
4657,3044,762,440,6,2,163,62
4658,1126,669,540,5,3,183,84
4659,3106,902,666,1,2,101,178
4660,1787,959,294,6,1,442,45
4661,4780,687,718,4,3,347,89
4662,3014,12,214,1,3,489,94
4663,1417,271,276,0,1,190,303
4664,1450,289,731,2,3,140,108
4665,4070,8,630,2,4,459,249
4666,4297,507,529,0,2,490,31
4667,373,657,344,0,2,307,125
4668,1790,444,27,3,2,284,333
4669,4894,840,90,0,4,282,160
4670,3649,500,184,0,2,426,117
4671,479,816,266,1,1,85,48
4672,2835,87,882,6,3,186,31
4673,2808,641,206,5,4,193,22
4674,3174,459,644,3,2,328,361
4675,2994,586,866,1,1,140,169
4676,1153,12,578,1,3,372,207
4677,4145,4,224,5,3,58,228
4678,2482,263,63,4,4,64,309
4679,1270,510,800,1,4,163,344
4680,694,687,481,3,4,364,272
4681,2661,490,91,6,1,209,79
4682,1967,273,300,5,1,317,222
4683,2082,74,714,2,4,365,287
4684,2250,707,15,4,2,382,249
4685,3566,935,409,5,3,127,269
4686,4519,451,247,3,3,272,356
4687,474,836,257,1,1,55,38
4688,2053,426,429,3,3,311,38
4689,2076,671,48,0,2,365,86
4690,4167,436,640,6,3,409,178
4691,4239,584,256,1,1,417,359
4692,1615,514,600,6,1,198,335
4693,4725,937,166,6,2,319,219
4694,4471,500,292,5,2,327,176
4695,4578,527,693,4,3,138,66
4696,3334,946,196,5,3,58,122
4697,1766,723,356,0,1,34,56
4698,3425,766,429,0,2,275,159
4699,2760,674,388,3,2,127,0
4700,4982,53,964,3,2,473,334
4701,2122,456,529,2,3,153,98
4702,4034,297,590,6,2,451,349
4703,2137,521,800,2,1,209,206
4704,2092,87,769,1,1,166,138
4705,3419,203,126,6,3,496,348
4706,2045,489,683,0,4,357,109
4707,4561,680,230,6,3,143,50
4708,3984,855,391,3,4,409,9
4709,1382,102,134,6,2,157,170
4710,4995,392,74,2,3,345,21
4711,2791,554,761,0,1,80,124
4712,1154,160,431,2,2,242,27
4713,3734,257,336,5,1,343,250
4714,3714,653,122,1,2,308,36
4715,2725,456,427,4,3,163,303
4716,2179,168,809,5,4,99,324
4717,2158,720,456,1,2,343,70
4718,3969,563,27,1,4,208,249
4719,2766,936,331,5,2,170,33
4720,3070,745,498,2,1,35,256
4721,4149,761,927,2,1,130,29
4722,4475,507,457,0,2,310,305
4723,2537,882,607,4,4,221,291
4724,3631,100,711,4,3,72,130
4725,2386,762,434,1,3,460,231
4726,3646,430,405,6,1,445,118
4727,61,32,900,0,3,77,361
4728,1362,191,838,4,1,262,336
4729,2116,878,117,5,3,419,230
4730,1201,502,533,0,2,468,170
4731,3264,598,467,4,1,11,267
4732,1248,806,192,3,1,407,227
4733,2882,741,69,1,2,117,204
4734,3930,233,732,3,1,295,173
4735,3433,447,317,1,3,58,352
4736,4450,276,283,1,3,149,185
4737,2801,280,893,5,1,227,68
4738,2216,346,407,6,3,53,323
4739,4761,227,475,2,4,426,42
4740,2013,993,876,6,1,278,44
4741,4233,88,702,4,2,87,267
4742,91,619,500,3,4,225,207
4743,2534,668,298,4,1,391,259
4744,4204,305,292,1,2,107,343
4745,2745,679,815,3,3,245,224
4746,1812,383,944,3,2,291,209
4747,3668,158,191,0,4,158,355
4748,3063,524,245,1,3,421,100
4749,4790,73,582,6,1,313,293
4750,2876,775,686,4,3,493,105
4751,3309,393,224,3,1,433,116
4752,4190,676,514,6,1,75,40
4753,2517,48,294,4,2,243,315
4754,547,312,320,6,2,466,144
4755,1253,193,187,3,2,96,53
4756,4619,343,136,2,4,88,209
4757,1972,101,512,5,4,214,27
4758,1820,831,669,0,2,288,163
4759,4933,539,408,1,4,346,160
4760,1666,374,807,5,3,263,298
4761,784,250,198,0,3,313,202
4762,3253,107,906,4,4,389,67
4763,4590,758,416,0,4,139,236
